0.497239,0.46759,0.730831
0.242239,0.134516,0.960846
-0.039076,0.174182,0.983938
-0.092171,0.443696,0.891425
-0.320376,0.501764,0.803488
-0.110444,0.560479,0.820771
0.281349,0.424216,0.860746
0.100207,0.430122,0.897192
0.206193,0.333679,0.91986
0.08633,0.331788,0.939396
0.128565,0.044748,0.990691
-0.139927,0.360562,0.92218
