0.49723853213110325,0.4675899808317635,0.7308306589011273
0.24223947221837772,0.13451597051721823,0.9608462373216502
0.1285650491814797,0.044747994811705,0.9906909937459285
-0.13992736176772413,0.360562318079195,0.9221795639733523
-0.03907611053238108,0.17418189258854652,0.9839378668797809
-0.09217136137424757,0.4436959722633109,0.8914248842946519
-0.32037578897368085,0.5017639137521241,0.8034876033241842
-0.11044374690006811,0.5604792421948733,0.8207710995395332
0.2813491167760691,0.42421567731041115,0.8607460331673886
0.10020736239034723,0.43012210916944194,0.8971919837617812
0.2061926474562538,0.33367943760591867,0.9198601116767584
0.08632977871386502,0.3317876669175157,0.9393956106926658
